Day,station,day,speed,direction,gust,avgvect,gustvect
284,PPAC,285,4.112768,220,14.707616,"(-3.151, -2.644)","(-11.267, -9.454)"
285,PPAC,286,4.291583999999999,260,15.512288000000002,"(-0.745, -4.226)","(-2.694, -15.277)"
286,PPAC,287,3.7104320000000004,230,14.707616,"(-2.385, -2.842)","(-9.454, -11.267)"
287,PPAC,288,3.3975039999999996,248,9.298432,"(-1.273, -3.15)","(-3.483, -8.621)"
288,PPAC,289,3.889248,298,10.907775999999998,"(1.826, -3.434)","(5.121, -9.631)"
289,PPAC,290,7.018528,303,13.321792,"(3.823, -5.886)","(7.256, -11.173)"
290,PPAC,291,5.81152,323,11.712448,"(4.641, -3.497)","(9.354, -7.049)"
291,PPAC,292,4.604512000000001,291,10.684256,"(1.65, -4.299)","(3.829, -9.975)"
292,PPAC,293,2.8163519999999997,230,9.298432,"(-1.81, -2.157)","(-5.977, -7.123)"
293,PPAC,294,3.621024,199,11.980672,"(-3.424, -1.179)","(-11.328, -3.901)"
294,PPAC,295,3.621024,177,10.103104,"(-3.616, 0.19)","(-10.089, 0.529)"
295,PPAC,296,4.604512000000001,165,12.51712,"(-4.448, 1.192)","(-12.091, 3.24)"
296,PPAC,297,4.380992,167,10.416032,"(-4.269, 0.986)","(-10.149, 2.343)"
297,PPAC,298,2.995168,138,11.220704000000001,"(-2.226, 2.004)","(-8.339, 7.508)"
298,PPAC,299,4.202176,345,11.980672,"(4.059, -1.088)","(11.572, -3.101)"
299,PPAC,300,2.101088,89,6.7056,"(0.037, 2.101)","(0.117, 6.705)"
300,PPAC,301,1.6987519999999998,79,4.783328,"(0.324, 1.668)","(0.913, 4.695)"
301,PPAC,302,1.296416,107,5.9009279999999995,"(-0.379, 1.24)","(-1.725, 5.643)"
302,PPAC,303,1.78816,103,5.9009279999999995,"(-0.402, 1.742)","(-1.327, 5.75)"
303,PPAC,304,1.609344,337,5.588,"(1.481, -0.629)","(5.144, -2.183)"
304,PPAC,305,1.6987519999999998,226,6.7056,"(-1.18, -1.222)","(-4.658, -4.824)"
305,PPAC,306,2.190496,151,6.884416,"(-1.916, 1.062)","(-6.021, 3.338)"
306,PPAC,307,3.218688,178,10.684256,"(-3.217, 0.112)","(-10.678, 0.373)"
307,PPAC,308,4.112768,182,12.2936,"(-4.11, -0.144)","(-12.286, -0.429)"
308,PPAC,309,6.392672,202,17.300448,"(-5.927, -2.395)","(-16.041, -6.481)"
309,PPAC,310,3.3975039999999996,213,12.2936,"(-2.849, -1.85)","(-10.31, -6.696)"
310,PPAC,311,2.90576,353,8.314944,"(2.884, -0.354)","(8.253, -1.013)"
311,PPAC,312,3.889248,99,8.49376,"(-0.608, 3.841)","(-1.329, 8.389)"
312,PPAC,313,2.68224,156,7.197344,"(-2.45, 1.091)","(-6.575, 2.927)"
313,PPAC,314,3.486912,186,11.712448,"(-3.468, -0.364)","(-11.648, -1.224)"
314,PPAC,315,3.621024,327,9.61136,"(3.037, -1.972)","(8.061, -5.235)"
315,PPAC,316,5.409184,291,10.416032,"(1.938, -5.05)","(3.733, -9.724)"
316,PPAC,317,3.621024,307,10.416032,"(2.179, -2.892)","(6.269, -8.319)"
317,PPAC,318,2.01168,124,6.7056,"(-1.125, 1.668)","(-3.75, 5.559)"
318,PPAC,319,2.90576,69,7.5102720000000005,"(1.041, 2.713)","(2.691, 7.011)"
319,PPAC,320,3.3975039999999996,267,10.684256,"(-0.178, -3.393)","(-0.559, -10.67)"
320,PPAC,321,5.185664,259,10.416032,"(-0.989, -5.09)","(-1.987, -10.225)"
321,PPAC,322,6.3032639999999995,268,12.2936,"(-0.22, -6.299)","(-0.429, -12.286)"
322,PPAC,323,6.616192,262,15.19936,"(-0.921, -6.552)","(-2.115, -15.051)"
323,PPAC,324,3.889248,241,8.49376,"(-1.886, -3.402)","(-4.118, -7.429)"
324,PPAC,325,3.79984,231,10.907775999999998,"(-2.391, -2.953)","(-6.864, -8.477)"
325,PPAC,326,1.922272,227,8.49376,"(-1.311, -1.406)","(-5.793, -6.212)"
326,PPAC,327,2.01168,197,7.689088,"(-1.924, -0.588)","(-7.353, -2.248)"
327,PPAC,328,2.190496,221,6.392672,"(-1.653, -1.437)","(-4.825, -4.194)"
328,PPAC,329,3.084576,305,9.119615999999999,"(1.769, -2.527)","(5.231, -7.47)"
329,PPAC,330,2.2799039999999997,194,8.49376,"(-2.212, -0.552)","(-8.241, -2.055)"
330,PPAC,331,4.69392,10,12.51712,"(4.623, 0.815)","(12.327, 2.174)"
331,PPAC,332,2.01168,198,6.392672,"(-1.913, -0.622)","(-6.08, -1.975)"
332,PPAC,333,5.319776,181,13.902944,"(-5.319, -0.093)","(-13.901, -0.243)"
333,PPAC,334,8.180832,280,15.19936,"(1.421, -8.057)","(2.639, -14.968)"
334,PPAC,335,3.486912,203,9.119615999999999,"(-3.21, -1.362)","(-8.395, -3.563)"
335,PPAC,336,5.319776,196,16.495776,"(-5.114, -1.466)","(-15.857, -4.547)"
336,PPAC,337,5.722112,286,17.121631999999998,"(1.577, -5.5)","(4.719, -16.458)"
337,PPAC,338,3.084576,220,9.61136,"(-2.363, -1.983)","(-7.363, -6.178)"
338,PPAC,339,2.101088,179,5.588,"(-2.101, 0.037)","(-5.587, 0.098)"
339,PPAC,340,1.207008,64,4.291583999999999,"(0.529, 1.085)","(1.881, 3.857)"
340,PPAC,341,1.519936,328,4.783328,"(1.289, -0.805)","(4.056, -2.535)"
341,PPAC,342,2.2799039999999997,51,5.9009279999999995,"(1.435, 1.772)","(3.714, 4.586)"
342,PPAC,343,4.783328,95,10.103104,"(-0.417, 4.765)","(-0.881, 10.065)"
343,PPAC,344,2.503424,107,6.392672,"(-0.732, 2.394)","(-1.869, 6.113)"
344,PPAC,345,1.78816,303,5.319776,"(0.974, -1.5)","(2.897, -4.462)"
345,PPAC,346,2.2799039999999997,102,6.7056,"(-0.474, 2.23)","(-1.394, 6.559)"
346,PPAC,347,5.319776,114,12.2936,"(-2.164, 4.86)","(-5.0, 11.231)"
347,PPAC,348,6.795007999999999,107,12.785344,"(-1.987, 6.498)","(-3.738, 12.227)"
348,PPAC,349,3.486912,219,10.907775999999998,"(-2.71, -2.194)","(-8.477, -6.864)"
349,PPAC,350,4.291583999999999,233,10.684256,"(-2.583, -3.427)","(-6.43, -8.533)"
350,PPAC,351,5.498592,258,11.712448,"(-1.143, -5.378)","(-2.435, -11.457)"
351,PPAC,352,4.783328,264,10.103104,"(-0.5, -4.757)","(-1.056, -10.048)"
352,PPAC,353,1.922272,179,5.588,"(-1.922, 0.034)","(-5.587, 0.098)"
353,PPAC,354,1.922272,325,5.319776,"(1.575, -1.103)","(4.358, -3.051)"
354,PPAC,355,2.592832,83,5.319776,"(0.316, 2.574)","(0.648, 5.28)"
355,PPAC,356,4.112768,306,13.590015999999999,"(2.417, -3.327)","(7.988, -10.995)"
356,PPAC,357,10.594847999999999,281,19.714464,"(2.022, -10.4)","(3.762, -19.352)"
357,PPAC,358,8.180832,278,14.707616,"(1.139, -8.101)","(2.047, -14.564)"
358,PPAC,359,4.69392,265,12.785344,"(-0.409, -4.676)","(-1.114, -12.737)"
359,PPAC,360,1.609344,201,4.783328,"(-1.502, -0.577)","(-4.466, -1.714)"
360,PPAC,361,3.79984,203,10.907775999999998,"(-3.498, -1.485)","(-10.041, -4.262)"
361,PPAC,362,4.69392,184,11.488928,"(-4.682, -0.327)","(-11.461, -0.801)"
362,PPAC,363,5.409184,198,12.2936,"(-5.144, -1.672)","(-11.692, -3.799)"
363,PPAC,364,2.90576,237,9.61136,"(-1.583, -2.437)","(-5.235, -8.061)"
364,PPAC,365,1.6987519999999998,162,5.9009279999999995,"(-1.616, 0.525)","(-5.612, 1.823)"
