Day,station,day,speed,direction,gust,avgvect,gustvect
199,NEPAC,202,2.90576,248,8.49376,"(-1.089, -2.694)","(-3.182, -7.875)"
200,NEPAC,203,2.101088,253,5.319776,"(-0.614, -2.009)","(-1.555, -5.087)"
201,NEPAC,204,2.592832,223,12.785344,"(-1.896, -1.768)","(-9.351, -8.72)"
202,NEPAC,205,3.218688,224,10.907775999999998,"(-2.315, -2.236)","(-7.846, -7.577)"
203,NEPAC,206,1.385824,333,5.9009279999999995,"(1.235, -0.629)","(5.258, -2.679)"
204,NEPAC,207,1.207008,140,5.096256,"(-0.925, 0.776)","(-3.904, 3.276)"
205,NEPAC,208,2.190496,224,8.314944,"(-1.576, -1.522)","(-5.981, -5.776)"
206,NEPAC,209,2.503424,254,8.002016,"(-0.69, -2.406)","(-2.206, -7.692)"
207,NEPAC,210,1.609344,283,6.392672,"(0.362, -1.568)","(1.438, -6.229)"
208,NEPAC,211,0.89408,232,3.978656,"(-0.55, -0.705)","(-2.45, -3.135)"
209,NEPAC,212,1.385824,192,6.392672,"(-1.356, -0.288)","(-6.253, -1.329)"
210,NEPAC,213,3.3975039999999996,228,11.980672,"(-2.273, -2.525)","(-8.017, -8.903)"
211,NEPAC,214,1.6987519999999998,242,6.7056,"(-0.798, -1.5)","(-3.148, -5.921)"
212,NEPAC,215,3.3975039999999996,213,11.488928,"(-2.849, -1.85)","(-9.635, -6.257)"
213,NEPAC,216,1.922272,213,6.884416,"(-1.612, -1.047)","(-5.774, -3.75)"
214,NEPAC,217,1.519936,195,4.783328,"(-1.468, -0.393)","(-4.62, -1.238)"
215,NEPAC,218,1.296416,209,4.515104,"(-1.134, -0.629)","(-3.949, -2.189)"
216,NEPAC,219,2.503424,222,9.61136,"(-1.86, -1.675)","(-7.143, -6.431)"
217,NEPAC,220,2.995168,237,10.416032,"(-1.631, -2.512)","(-5.673, -8.736)"
218,NEPAC,221,1.609344,29,4.291583999999999,"(1.408, 0.78)","(3.754, 2.081)"
219,NEPAC,222,1.296416,327,5.096256,"(1.087, -0.706)","(4.274, -2.776)"
220,NEPAC,223,1.519936,14,5.588,"(1.475, 0.368)","(5.422, 1.352)"
221,NEPAC,224,1.207008,41,5.319776,"(0.911, 0.792)","(4.015, 3.49)"
222,NEPAC,225,1.6987519999999998,130,7.689088,"(-1.092, 1.301)","(-4.942, 5.89)"
223,NEPAC,226,2.414016,97,6.079744,"(-0.294, 2.396)","(-0.741, 6.034)"
224,NEPAC,227,1.922272,37,5.588,"(1.535, 1.157)","(4.463, 3.363)"
225,NEPAC,228,1.78816,27,7.5102720000000005,"(1.593, 0.812)","(6.692, 3.41)"
226,NEPAC,229,1.519936,25,5.9009279999999995,"(1.378, 0.642)","(5.348, 2.494)"
227,NEPAC,230,0.804672,296,3.978656,"(0.353, -0.723)","(1.744, -3.576)"
228,NEPAC,231,1.296416,188,6.392672,"(-1.284, -0.18)","(-6.33, -0.89)"
229,NEPAC,232,1.6987519999999998,148,5.9009279999999995,"(-1.441, 0.9)","(-5.004, 3.127)"
230,NEPAC,233,1.609344,304,5.319776,"(0.9, -1.334)","(2.975, -4.41)"
231,NEPAC,234,1.6987519999999998,330,4.783328,"(1.471, -0.849)","(4.142, -2.392)"
232,NEPAC,235,1.519936,312,6.392672,"(1.017, -1.13)","(4.278, -4.751)"
233,NEPAC,236,0.804672,285,3.978656,"(0.208, -0.777)","(1.03, -3.843)"
234,NEPAC,237,1.78816,222,8.002016,"(-1.329, -1.197)","(-5.947, -5.354)"
