Day,station,day,speed,direction,gust,avgvect,gustvect
287,SIPAC,288,1.207008,282,8.002016,"(0.251, -1.181)","(1.664, -7.827)"
288,SIPAC,289,0.983488,279,7.197344,"(0.154, -0.971)","(1.126, -7.109)"
289,SIPAC,290,2.90576,297,10.103104,"(1.319, -2.589)","(4.587, -9.002)"
290,SIPAC,291,2.8163519999999997,297,10.103104,"(1.279, -2.509)","(4.587, -9.002)"
291,SIPAC,292,1.6987519999999998,258,8.314944,"(-0.353, -1.662)","(-1.729, -8.133)"
292,SIPAC,293,1.1176,215,9.61136,"(-0.915, -0.641)","(-7.873, -5.513)"
293,SIPAC,294,1.6987519999999998,171,8.002016,"(-1.678, 0.266)","(-7.903, 1.252)"
294,SIPAC,295,2.01168,167,10.103104,"(-1.96, 0.453)","(-9.844, 2.273)"
295,SIPAC,296,1.385824,161,9.119615999999999,"(-1.31, 0.451)","(-8.623, 2.969)"
296,SIPAC,297,1.1176,156,7.5102720000000005,"(-1.021, 0.455)","(-6.861, 3.055)"
297,SIPAC,298,2.2799039999999997,154,9.298432,"(-2.049, 0.999)","(-8.357, 4.076)"
298,SIPAC,299,2.190496,263,9.879584000000001,"(-0.267, -2.174)","(-1.204, -9.806)"
299,SIPAC,300,1.385824,46,6.884416,"(0.963, 0.997)","(4.782, 4.952)"
300,SIPAC,301,0.804672,43,3.978656,"(0.588, 0.549)","(2.91, 2.713)"
301,SIPAC,302,0.178816,88,4.515104,"(0.006, 0.179)","(0.158, 4.512)"
302,SIPAC,303,0.715264,128,5.096256,"(-0.44, 0.564)","(-3.138, 4.016)"
303,SIPAC,304,1.296416,200,7.5102720000000005,"(-1.218, -0.443)","(-7.057, -2.569)"
304,SIPAC,305,0.178816,260,3.7104320000000004,"(-0.031, -0.176)","(-0.644, -3.654)"
305,SIPAC,306,0.0,146,3.486912,"(-0.0, 0.0)","(-2.891, 1.95)"
306,SIPAC,307,0.089408,165,4.783328,"(-0.086, 0.023)","(-4.62, 1.238)"
307,SIPAC,308,2.2799039999999997,160,8.314944,"(-2.142, 0.78)","(-7.813, 2.844)"
308,SIPAC,309,3.621024,179,17.300448,"(-3.62, 0.063)","(-17.298, 0.302)"
309,SIPAC,310,1.1176,191,8.49376,"(-1.097, -0.213)","(-8.338, -1.621)"
310,SIPAC,311,1.922272,37,8.49376,"(1.535, 1.157)","(6.783, 5.112)"
311,SIPAC,312,1.609344,58,8.49376,"(0.853, 1.365)","(4.501, 7.203)"
312,SIPAC,313,0.178816,97,4.291583999999999,"(-0.022, 0.177)","(-0.523, 4.26)"
313,SIPAC,314,0.491744,157,6.392672,"(-0.453, 0.192)","(-5.884, 2.498)"
314,SIPAC,315,2.190496,307,9.879584000000001,"(1.318, -1.749)","(5.946, -7.89)"
315,SIPAC,316,2.90576,301,8.49376,"(1.497, -2.491)","(4.375, -7.281)"
316,SIPAC,317,1.609344,287,7.197344,"(0.471, -1.539)","(2.104, -6.883)"
317,SIPAC,318,1.1176,73,7.197344,"(0.327, 1.069)","(2.104, 6.883)"
318,SIPAC,319,1.519936,265,7.5102720000000005,"(-0.132, -1.514)","(-0.655, -7.482)"
319,SIPAC,320,2.8163519999999997,259,10.103104,"(-0.537, -2.765)","(-1.928, -9.917)"
320,SIPAC,321,1.6987519999999998,212,4.783328,"(-1.441, -0.9)","(-4.056, -2.535)"
321,SIPAC,322,3.084576,263,12.2936,"(-0.376, -3.062)","(-1.498, -12.202)"
322,SIPAC,323,2.995168,246,11.712448,"(-1.218, -2.736)","(-4.764, -10.7)"
323,SIPAC,324,1.385824,252,4.783328,"(-0.428, -1.318)","(-1.478, -4.549)"
324,SIPAC,325,2.01168,203,7.5102720000000005,"(-1.852, -0.786)","(-6.913, -2.934)"
325,SIPAC,326,1.385824,212,7.689088,"(-1.175, -0.734)","(-6.521, -4.075)"
326,SIPAC,327,0.983488,128,3.7104320000000004,"(-0.605, 0.775)","(-2.284, 2.924)"
327,SIPAC,328,1.207008,176,6.392672,"(-1.204, 0.084)","(-6.377, 0.446)"
328,SIPAC,329,1.922272,314,6.079744,"(1.335, -1.383)","(4.223, -4.373)"
329,SIPAC,330,1.519936,117,5.096256,"(-0.69, 1.354)","(-2.314, 4.541)"
330,SIPAC,331,3.3975039999999996,215,13.590015999999999,"(-2.783, -1.949)","(-11.132, -7.795)"
331,SIPAC,332,1.207008,205,3.486912,"(-1.094, -0.51)","(-3.16, -1.474)"
332,SIPAC,333,3.084576,159,9.298432,"(-2.88, 1.105)","(-8.681, 3.332)"
333,SIPAC,334,3.889248,283,14.886432,"(0.875, -3.79)","(3.349, -14.505)"
334,SIPAC,335,1.519936,159,5.096256,"(-1.419, 0.545)","(-4.758, 1.826)"
335,SIPAC,336,3.3975039999999996,185,12.51712,"(-3.385, -0.296)","(-12.469, -1.091)"
336,SIPAC,337,3.486912,294,17.8816,"(1.418, -3.185)","(7.273, -16.336)"
337,SIPAC,338,1.207008,121,4.515104,"(-0.622, 1.035)","(-2.325, 3.87)"
338,SIPAC,339,1.519936,150,4.783328,"(-1.316, 0.76)","(-4.142, 2.392)"
339,SIPAC,340,1.207008,49,3.7104320000000004,"(0.792, 0.911)","(2.434, 2.8)"
340,SIPAC,341,1.385824,336,4.515104,"(1.266, -0.564)","(4.125, -1.836)"
341,SIPAC,342,2.503424,49,6.7056,"(1.642, 1.889)","(4.399, 5.061)"
342,SIPAC,343,1.385824,98,4.783328,"(-0.193, 1.372)","(-0.666, 4.737)"
343,SIPAC,344,1.1176,250,3.486912,"(-0.382, -1.05)","(-1.193, -3.277)"
344,SIPAC,345,1.519936,343,4.515104,"(1.454, -0.444)","(4.318, -1.32)"
345,SIPAC,346,2.101088,56,6.079744,"(1.175, 1.742)","(3.4, 5.04)"
346,SIPAC,347,2.592832,87,6.079744,"(0.136, 2.589)","(0.318, 6.071)"
347,SIPAC,348,2.90576,128,11.980672,"(-1.789, 2.29)","(-7.376, 9.441)"
348,SIPAC,349,3.084576,236,12.2936,"(-1.725, -2.557)","(-6.874, -10.192)"
349,SIPAC,350,2.995168,235,11.712448,"(-1.718, -2.453)","(-6.718, -9.594)"
350,SIPAC,351,2.68224,246,9.61136,"(-1.091, -2.45)","(-3.909, -8.78)"
351,SIPAC,352,2.2799039999999997,275,9.61136,"(0.199, -2.271)","(0.838, -9.575)"
352,SIPAC,353,1.1176,68,3.486912,"(0.419, 1.036)","(1.306, 3.233)"
353,SIPAC,354,1.296416,47,4.291583999999999,"(0.884, 0.948)","(2.927, 3.139)"
354,SIPAC,355,1.6987519999999998,62,5.319776,"(0.798, 1.5)","(2.497, 4.697)"
355,SIPAC,356,1.385824,197,10.907775999999998,"(-1.325, -0.405)","(-10.431, -3.189)"
356,SIPAC,357,0.0,0,0.0,"(0.0, 0.0)","(0.0, 0.0)"
357,SIPAC,358,0.0,0,0.0,"(0.0, 0.0)","(0.0, 0.0)"
358,SIPAC,359,0.178816,221,4.291583999999999,"(-0.135, -0.117)","(-3.239, -2.816)"
359,SIPAC,360,1.609344,180,5.319776,"(-1.609, 0.0)","(-5.32, 0.0)"
360,SIPAC,361,1.609344,209,6.884416,"(-1.408, -0.78)","(-6.021, -3.338)"
361,SIPAC,362,2.995168,179,11.220704000000001,"(-2.995, 0.052)","(-11.219, 0.196)"
362,SIPAC,363,3.7104320000000004,183,13.321792,"(-3.705, -0.194)","(-13.304, -0.697)"
363,SIPAC,364,2.01168,176,10.684256,"(-2.007, 0.14)","(-10.658, 0.745)"
364,SIPAC,365,1.519936,247,5.096256,"(-0.594, -1.399)","(-1.991, -4.691)"
